id,title,company_name,location,via,extensions,posted_at,schedule_type,work_from_home,data_time,salary_pay,salary_rate,salary_avg,salary_min,salary_max,salary_hourly,salary_yearly,salary_standardized,description_tokens
1966,Data Analyst(Nursing),SNVETECH LLC,Anywhere,via Indeed,"['7 hours ago', '40 to 45 an hour', 'Work from home', 'Full-time', 'No degree mentioned']",7 hours ago,Full-time,True,00:19.0,40 to 45,an hour,42.5,40,45,42.5,,88400,"['power_bi', 'excel', 'sas', 'sql', 'tableau']"
1975,Data analysis,Upwork,Anywhere,via Upwork,"['4 hours ago', '12 to 35 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:25.5,12 to 35,an hour,23.5,12,35,23.5,,48880,[]
1976,"Data Analyst, Financial Services",The Horizon Group,United States,via LinkedIn,"['10 hours ago', '90K to 100K a year', 'Full-time']",10 hours ago,Full-time,False,00:25.5,90K to 100K,a year,95000,90000,100000,,95000,95000,"['excel', 'python']"
1979,Data Analyst that can leverage data for a fashion brand and help...,Upwork,Anywhere,via Upwork,"['23 hours ago', '38 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",23 hours ago,Contractor,True,00:25.5,38 to 75,an hour,56.5,38,75,56.5,,117520,[]
1981,Data Analyst - Power BI Analyst,Xcede,Anywhere,via LinkedIn,"['7 hours ago', '50 to 90 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:25.5,50 to 90,an hour,70,50,90,70,,145600,"['power_bi', 'excel']"
1982,Data Analysis in Python,Upwork,Anywhere,via Upwork,"['20 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor']",20 hours ago,Contractor,True,00:27.1,16 to 45,an hour,30.5,16,45,30.5,,63440,['python']
1989,US Census Data Analysis for 1850 and 1860 using R,Upwork,Anywhere,via Upwork,"['7 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:27.1,16 to 45,an hour,30.5,16,45,30.5,,63440,['r']
1993,Data Quality Analyst,The Crox Group,United States,via LinkedIn,"['10 hours ago', '70 to 80 an hour', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,False,00:28.5,70 to 80,an hour,75,70,80,75,,156000,"['jira', 'sql']"
1996,Data Science Analyst 2 (Pop Health),Starbridge Partners,Anywhere,via LinkedIn,"['7 hours ago', '120K to 130K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",7 hours ago,Full-time,True,00:28.5,120K to 130K,a year,125000,120000,130000,,125000,125000,"['sas', 'sql', 'r', 'python']"
2018,Business Intelligence Analyst,Robert Half,United States,via LinkedIn,"['7 hours ago', '100K to 130K a year', 'Full-time']",7 hours ago,Full-time,False,00:32.7,100K to 130K,a year,115000,100000,130000,,115000,115000,"['sql', 'python', 'power_bi']"
2021,Data Analyst,LeadStack Inc.,Anywhere,via LinkedIn,"['11 hours ago', '75 to 80 an hour', 'Work from home', 'Contractor']",11 hours ago,Contractor,True,00:32.7,75 to 80,an hour,77.5,75,80,77.5,,161200,"['spark', 'azure', 'sql', 'gdpr', 'excel', 'python', 'aws']"
2026,Data Scientist,Insight Global,Anywhere,via LinkedIn,"['12 hours ago', '60 to 85 an hour', 'Work from home', 'Full-time']",12 hours ago,Full-time,True,00:34.0,60 to 85,an hour,72.5,60,85,72.5,,150800,"['git', 'javascript', 'css', 'html', 'github', 'php', 'aws']"
2049,Data Analyst,Upwork,Anywhere,via Upwork,"['9 hours ago', '60 to 80 an hour', 'Work from home', 'Contractor', 'No degree mentioned', 'Health insurance']",9 hours ago,Contractor,True,00:18.7,60 to 80,an hour,70,60,80,70,,145600,[]
2055,Lead-Data Analyst,EDWARD JONES,"Loose Creek, MO",via WREG Jobs,"['20 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",20 hours ago,Full-time,False,00:18.7,106916 to 182047,a year,144481.5,106916,182047,,144481.5,144481.5,[]
2056,Data Analyst,Fisher & Phillips LLP,Anywhere,via Indeed,"['22 hours ago', '31.25 to 53.85 an hour', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",22 hours ago,Full-time,True,00:18.7,31.25 to 53.85,an hour,42.55,31.25,53.85,42.55,,88504,"['spreadsheet', 'word', 'power_bi', 'excel']"
2068,Lead-Data Analyst,EDWARD JONES,"Columbia, MO",via WREG Jobs,"['23 hours ago', '106,916 to 182,047 a year', 'Full-time', 'Health insurance']",23 hours ago,Full-time,False,00:26.6,106916 to 182047,a year,144481.5,106916,182047,,144481.5,144481.5,[]
2074,Data Analyst,"HealthComp, LLC",Anywhere,via Indeed,"['8 hours ago', '65K to 80K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",8 hours ago,Full-time,True,00:26.6,65K to 80K,a year,72500,65000,80000,,72500,72500,"['power_bi', 'excel', 'sas', 'sql', 'python']"
2075,Data Analyst,Russell Tobin,Anywhere,via LinkedIn,"['6 hours ago', '45 to 53 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",6 hours ago,Contractor,True,00:26.6,45 to 53,an hour,49,45,53,49,,101920,"['excel', 'sql', 'jupyter']"
2076,Lead Data Scientist: Game Analytics,Rockstar Games,United States,via Ai-Jobs.net,"['4 hours ago', '129K to 186K a year', 'Full-time', 'Health insurance']",4 hours ago,Full-time,False,00:26.6,129K to 186K,a year,157500,129000,186000,,157500,157500,"['hadoop', 'python']"
2077,Business Data Analyst,Del Oro Consulting,Anywhere,via Indeed,"['2 hours ago', '50 to 54 an hour', 'Work from home', 'Contractor', 'Health insurance', 'Dental insurance']",2 hours ago,Contractor,True,00:29.6,50 to 54,an hour,52,50,54,52,,108160,['excel']
2080,Expert data analyst needed,Upwork,Anywhere,via Upwork,"['13 hours ago', '25 to 60 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:29.6,25 to 60,an hour,42.5,25,60,42.5,,88400,[]
2088,Data Analyst Community Data COVID-19,Sedgwick County,"Wichita, KS",via ZipRecruiter,"['17 hours ago', '21.01 an hour', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",17 hours ago,Full-time,False,00:30.8,21.01,an hour,21.01,,,21.01,,43700.8,"['sas', 'spss', 'excel']"
2089,Data Analyst for Ecommerce and Marketing Agency,Upwork,Anywhere,via Upwork,"['13 hours ago', '10 to 300 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:30.8,10 to 300,an hour,155,10,300,155,,322400,"['excel', 'r', 'python']"
2094,Internal Audit Data Analyst (PT),PSCU,Anywhere,via Indeed,"['8 hours ago', '30,250 to 44,350 a year', 'Work from home', 'Part-time']",8 hours ago,Part-time,True,00:30.8,30250 to 44350,a year,37300,30250,44350,,37300,37300,"['spreadsheet', 'tableau', 'sharepoint', 'visio', 'powerpoint', 'power_bi', 'word', 'excel']"
2095,Healthcare Data Analyst,Insight Global,United States,via LinkedIn,"['9 hours ago', '65K to 80K a year', 'Full-time', 'No degree mentioned']",9 hours ago,Full-time,False,00:30.8,65K to 80K,a year,72500,65000,80000,,72500,72500,"['excel', 'sql', 'tableau', 'power_bi']"
2097,Senior RCM Data Analyst,Congress Billing,Anywhere,via Indeed,"['9 hours ago', '85K to 100K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",9 hours ago,Full-time,True,00:31.8,85K to 100K,a year,92500,85000,100000,,92500,92500,"['power_bi', 'excel']"
2098,Data Analyst - Real Estate Industry Preferred,Upwork,Anywhere,via Upwork,"['12 hours ago', '10 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",12 hours ago,Contractor,True,00:31.8,10 to 75,an hour,42.5,10,75,42.5,,88400,[]
2100,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Wichita, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:31.8,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
2103,Data Analyst (Digital Marketing),Analytic Recruiting Inc.,Anywhere,via LinkedIn,"['10 hours ago', '70K a year', 'Work from home', 'Full-time']",10 hours ago,Full-time,True,00:31.8,70K,a year,70000,,,,70000,70000,['excel']
2104,Mobile App Data Analyst,Upwork,Anywhere,via Upwork,"['9 hours ago', '9 to 50 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",9 hours ago,Contractor,True,00:31.8,9 to 50,an hour,29.5,9,50,29.5,,61360,[]
2106,Senior Data Analyst - Cox Communities,Cox Communications,"Colwich, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:31.8,77K to 116K,a year,96500,77000,116000,,96500,96500,"['tableau', 'sql', 'alteryx']"
2114,"Data/Marketing Analyst - AIU (Data Analysis/Data Science, Tableau...",American Intercontinental University,Anywhere,via Indeed,"['4 hours ago', '55K to 65K a year', 'Work from home', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",4 hours ago,Full-time,True,00:37.3,55K to 65K,a year,60000,55000,65000,,60000,60000,"['tableau', 'vba', 'bigquery', 'sql', 'excel']"
2115,CLM Data Analyst,EMERGING BLUE,Anywhere,via LinkedIn,"['8 hours ago', '49 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",8 hours ago,Contractor,True,00:37.3,49,an hour,49,,,49,,101920,"['alteryx', 'sql', 'tableau']"
2128,Data Quality Analyst,Ascendion,Anywhere,via LinkedIn,"['9 hours ago', '70K to 80K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Paid time off']",9 hours ago,Full-time,True,00:59.6,70K to 80K,a year,75000,70000,80000,,75000,75000,"['power_bi', 'excel', 'tableau']"
2129,Forex - PAMM Management Account Analysis,Upwork,Anywhere,via Upwork,"['19 hours ago', '38 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",19 hours ago,Contractor,True,00:59.6,38 to 75,an hour,56.5,38,75,56.5,,117520,[]
2132,Digital Marketing Analyst,Upwork,Anywhere,via Upwork,"['11 hours ago', '40 to 70 an hour', 'Work from home', 'Contractor']",11 hours ago,Contractor,True,00:59.6,40 to 70,an hour,55,40,70,55,,114400,"['excel', 'r', 'tableau']"
2135,R Code Analyst,Upwork,Anywhere,via Upwork,"['10 hours ago', '20 to 35 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:59.6,20 to 35,an hour,27.5,20,35,27.5,,57200,['r']
2147,"Data Integration Lead (IICS, CAI, CDI)",Apex Systems,Anywhere,via LinkedIn,"['7 hours ago', '120K to 135K a year', 'Work from home', 'Full-time', 'No degree mentioned']",7 hours ago,Full-time,True,00:08.9,120K to 135K,a year,127500,120000,135000,,127500,127500,"['nosql', 'sql', 'azure', 'redshift', 'aws']"
2148,Associate Data Scientist,Wilson Allen,Anywhere,via LinkedIn,"['10 hours ago', '70K to 75K a year', 'Work from home', 'Full-time']",10 hours ago,Full-time,True,00:08.9,70K to 75K,a year,72500,70000,75000,,72500,72500,"['spark', 'scikit-learn', 'matplotlib', 'javascript', 'pytorch', 'power_bi', 'tensorflow', 'excel', 'keras', 'numpy', 'c', 'sql', 'pandas', 'r', 'python', 'azure', 'powerpoint']"
2153,Business Analyst,Accounting Seed,Anywhere,via LinkedIn,"['11 hours ago', '100K to 130K a year', 'Work from home', 'Full-time']",11 hours ago,Full-time,True,00:09.9,100K to 130K,a year,115000,100000,130000,,115000,115000,"['qlik', 'tableau', 'power_bi']"
2167,Data Scientist,"Intelliswift Software, Inc.",Anywhere,via LinkedIn,"['4 hours ago', '60 to 70 an hour', 'Work from home', 'Contractor']",4 hours ago,Contractor,True,00:10.9,60 to 70,an hour,65,60,70,65,,135200,"['sql', 'python']"
2172,Data analyst,Upwork,Anywhere,via Upwork,"['20 hours ago', '18 to 35 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",20 hours ago,Contractor,True,00:11.9,18 to 35,an hour,26.5,18,35,26.5,,55120,"['excel', 'r', 'python']"
2177,Jr. Data Analyst,SVTC IT,Anywhere,via Indeed,"['9 hours ago', '45 to 50 an hour', 'Work from home', 'Full-time', 'No degree mentioned']",9 hours ago,Full-time,True,00:11.9,45 to 50,an hour,47.5,45,50,47.5,,98800,"['excel', 'qlik', 'jira', 'word', 'visio', 'sql', 'tableau', 'redshift']"
2183,Property Data Analyst,Upwork,Anywhere,via Upwork,"['10 hours ago', '10 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:14.6,10 to 40,an hour,25,10,40,25,,52000,[]
2188,"Data Analyst (TC-AIMS II, POE LIS EIS)",Fortuna BMC,United States,via My ArkLaMiss Jobs,"['9 hours ago', '60K to 90K a year', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",9 hours ago,Full-time,False,00:14.6,60K to 90K,a year,75000,60000,90000,,75000,75000,[]
2190,IT Support and Data Analyst,Superior Linen Service,"Tulsa, OK",via Indeed,"['9 hours ago', '50K a year', 'Full-time', 'No degree mentioned']",9 hours ago,Full-time,False,00:14.6,50K,a year,50000,,,,50000,50000,"['crystal', 'ssrs', 'sql']"
2191,Senior Data Analyst,Orbis,Anywhere,via LinkedIn,"['8 hours ago', '80K to 90K a year', 'Work from home', 'Full-time', 'No degree mentioned']",8 hours ago,Full-time,True,00:08.5,80K to 90K,a year,85000,80000,90000,,85000,85000,"['go', 'sql', 'tableau', 'redshift', 'aws']"
2192,Senior Data Scientist - Analytics,Robinhood,United States,via Ai-Jobs.net,"['3 hours ago', '146K to 220K a year', 'Full-time']",3 hours ago,Full-time,False,00:08.5,146K to 220K,a year,183000,146000,220000,,183000,183000,"['numpy', 'sql', 'pandas', 'r', 'python']"
2198,Data analyst/BI expert to help automate a series of analytics reports,Upwork,Anywhere,via Upwork,"['21 hours ago', '16 to 29 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",21 hours ago,Contractor,True,00:08.5,16 to 29,an hour,22.5,16,29,22.5,,46800,[]
2201,Amazon ECommerce Data Analyst,Canopy Management LLC,Anywhere,via Indeed,"['10 hours ago', '55K to 120K a year', 'Work from home', 'Full-time', 'No degree mentioned', 'Health insurance', 'Dental insurance', 'Paid time off']",10 hours ago,Full-time,True,00:09.4,55K to 120K,a year,87500,55000,120000,,87500,87500,"['excel', 'vba']"
2206,Looking for a Business/Data Analyst - Microsoft Access Expert,Upwork,Anywhere,via Upwork,"['8 hours ago', '25 to 28 an hour', 'Work from home', 'Contractor']",8 hours ago,Contractor,True,00:09.4,25 to 28,an hour,26.5,25,28,26.5,,55120,"['sql', 'vba']"
2209,Data Analyst Community Data COVID-19,Sedgwick County,"Wichita, KS",via ZipRecruiter,"['17 hours ago', '21.01 an hour', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",17 hours ago,Full-time,False,00:09.4,21.01,an hour,21.01,,,21.01,,43700.8,"['sas', 'spss', 'excel']"
2215,Social Media Data Analyst,Upwork,Anywhere,via Upwork,"['4 hours ago', '40 an hour', 'Work from home', 'Part-time', 'No degree mentioned']",4 hours ago,Part-time,True,00:12.0,40,an hour,40,,,40,,83200,[]
2217,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Topeka, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:12.0,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
2223,Data analyst with NPD data and excel/ppt expertise,Upwork,Anywhere,via Upwork,"['1 hour ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",1 hour ago,Contractor,True,00:13.5,16 to 45,an hour,30.5,16,45,30.5,,63440,['excel']
2226,Freelance Data Analyst (Business Intelligence),Upwork,Anywhere,via Upwork,"['18 hours ago', '20 to 55 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",18 hours ago,Contractor,True,00:13.5,20 to 55,an hour,37.5,20,55,37.5,,78000,"['power_bi', 'tableau']"
2228,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Maize, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:13.5,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
2230,Looker Data analyst/BI expert to help build a series of analytics...,Upwork,Anywhere,via Upwork,"['10 hours ago', '50 to 90 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:13.5,50 to 90,an hour,70,50,90,70,,145600,['looker']
2232,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Andover, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:15.2,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
2235,"Sr. Data Analyst, Marketing Operations",Cox Communications,"Wichita, KS",via ZipRecruiter,"['18 hours ago', '77K to 116K a year', 'Full-time', 'Health insurance', 'Dental insurance', 'Paid time off']",18 hours ago,Full-time,False,00:15.2,77K to 116K,a year,96500,77000,116000,,96500,96500,"['jira', 'tableau', 'microstrategy', 'sql']"
2242,Hiring a Tagging Experienced Data Analyst To Join Our Team!,Upwork,Anywhere,via Upwork,"['21 hours ago', '20 to 40 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",21 hours ago,Contractor,True,00:17.9,20 to 40,an hour,30,20,40,30,,62400,"['jquery', 'javascript']"
2244,Business Intelligence Analyst,Insight Global,Anywhere,via LinkedIn,"['3 hours ago', '40 to 50 an hour', 'Work from home', 'Full-time', 'No degree mentioned']",3 hours ago,Full-time,True,00:17.9,40 to 50,an hour,45,40,50,45,,93600,"['power_bi', 'excel', 'sql', 'microstrategy', 'r', 'tableau', 'power_bi']"
2248,Microsoft Excel Experts Wanted,Upwork,Anywhere,via Upwork,"['3 hours ago', '10 to 20 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",3 hours ago,Contractor,True,00:17.9,10 to 20,an hour,15,10,20,15,,31200,['excel']
2250,AWS OpenEMR,Upwork,Anywhere,via Upwork,"['13 hours ago', '10 to 30 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:17.9,10 to 30,an hour,20,10,30,20,,41600,['aws']
2255,R Studio Difference in Difference Analysis,Upwork,Anywhere,via Upwork,"['17 hours ago', '38 to 100 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",17 hours ago,Contractor,True,00:20.4,38 to 100,an hour,69,38,100,69,,143520,['r']
2259,Excel Pivot table or formula needed,Upwork,Anywhere,via Upwork,"['7 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",7 hours ago,Contractor,True,00:20.4,16 to 45,an hour,30.5,16,45,30.5,,63440,['excel']
2261,Soccer performance analysis,Upwork,Anywhere,via Upwork,"['10 hours ago', '38 to 75 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",10 hours ago,Contractor,True,00:22.1,38 to 75,an hour,56.5,38,75,56.5,,117520,[]
2269,Google Analytics Pro,Upwork,Anywhere,via Upwork,"['13 hours ago', '16 to 45 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",13 hours ago,Contractor,True,00:22.1,16 to 45,an hour,30.5,16,45,30.5,,63440,[]
2271,Excel Trading Analytics Dashboard,Upwork,Anywhere,via Upwork,"['4 hours ago', '20 to 150 an hour', 'Work from home', 'Contractor', 'No degree mentioned']",4 hours ago,Contractor,True,00:23.1,20 to 150,an hour,85,20,150,85,,176800,['excel']
